day,month,year,max_temp,min_temp,mean_temp,day_duration,sun_duration,precip_sum,precip_hours,wind_speed,wind_direction,radiation,eva,weather,sea_ice_extent
25,8,2013,-3.2,-4.2,-3.9,86400,35304.79,0.0,0,2.1,325,8.51,0.53,3,5.589
26,8,2013,-0.9,-3.7,-2.7,86400,36495.91,0.0,0,1.9,20,7.97,0.51,3,5.518
27,8,2013,-0.6000000000000001,-3.1,-1.7000000000000002,86400,3914.09,0.0,0,3.6,98,6.38,0.47,3,5.472
28,8,2013,-2.5,-3.3,-2.8,86400,7513.7,0.0,0,1.8,104,6.45,0.44,3,5.387
29,8,2013,-2.3,-3.0,-2.5,86400,1816.27,0.0,0,2.6,69,6.11,0.42,3,5.332
30,8,2013,-1.9,-4.7,-3.0,86400,141.53,0.0,0,3.1,52,4.77,0.36,3,5.346
31,8,2013,-2.4,-4.5,-3.6,86400,0.0,0.0,0,3.6,49,5.39,0.35,3,5.279
1,9,2013,-0.2,-2.2,-1.0,86400,119.22,0.0,0,2.6,34,5.23,0.35,3,5.275
2,9,2013,-0.2,-1.2,-0.7000000000000001,86400,0.0,0.8,7,2.6,6,3.84,0.34,71,5.273
3,9,2013,-1.0,-4.6,-1.5,86400,0.0,0.0,0,3.3,124,4.22,0.3,71,5.249
4,9,2013,-4.9,-8.0,-6.5,86400,59530.68,0.0,0,2.4,39,6.66,0.22,3,5.171
5,9,2013,-2.6,-8.1,-4.8,86400,9819.44,0.2,2,2.6,143,4.51,0.23,71,5.156
6,9,2013,-1.0,-2.5,-1.2,86400,1946.4,0.0,0,0.8,261,3.78,0.24,3,5.164
7,9,2013,-1.2,-1.7000000000000002,-1.4,86400,0.0,0.5,5,1.1,184,3.82,0.21,71,5.161
8,9,2013,-1.4,-3.8,-2.2,86400,0.0,0.0,0,1.3,35,3.51,0.18,71,5.09
9,9,2013,-2.8,-3.4,-3.1,86400,1919.5,0.0,0,1.5,339,3.35,0.15,3,5.053
10,9,2013,-3.2,-4.9,-4.1,86400,2925.95,0.0,0,2.6,105,3.31,0.12,3,5.071
11,9,2013,-4.7,-5.6,-5.2,86400,4503.92,0.0,0,3.4,221,3.11,0.09,3,5.058
12,9,2013,-4.7,-8.4,-6.9,86400,63126.85,0.0,0,3.1,39,3.48,0.03,3,5.051
13,9,2013,-5.1,-8.8,-7.2,86400,18138.02,0.0,0,2.4,44,2.59,0.04,3,5.04
14,9,2013,-3.3,-4.9,-4.0,86400,0.0,0.0,0,1.6,151,1.97,0.05,71,5.077
15,9,2013,-2.9,-3.8,-3.3,86400,69.09,0.5,3,3.2,213,1.83,0.02,71,5.095
16,9,2013,-2.8,-4.1,-3.5,86400,0.0,0.9,4,1.8,84,1.62,0.0,73,5.083
17,9,2013,-2.8,-3.3,-3.1,86400,0.0,2.4,13,1.6,49,1.24,0.01,73,5.077
18,9,2013,-2.8,-3.7,-3.3,86400,0.0,0.0,0,1.3,102,0.98,0.0,71,5.074
19,9,2013,-2.8,-3.5,-3.2,86400,0.0,0.0,0,1.3,50,0.75,0.0,3,5.108
20,9,2013,-0.9,-2.7,-1.5,86400,0.0,0.7000000000000001,7,2.3,194,0.43,0.02,71,5.115
21,9,2013,0.4,-1.2,-0.2,86400,0.0,0.8,8,1.8,225,0.21,0.04,71,5.154
22,9,2013,0.5,-6.2,-2.9,86400,0.0,0.3,3,9.6,262,0.08,0.02,51,5.193
23,9,2013,-2.2,-6.1,-4.4,86400,0.0,0.0,0,1.9,335,0.0,0.0,71,5.24
24,9,2013,-3.1,-12.3,-9.5,86400,0.0,0.0,0,2.4,193,0.0,0.0,3,5.285
25,9,2013,-11.6,-14.2,-13.4,0,0.0,0.0,0,3.1,54,0.0,0.0,3,5.331
26,9,2013,-11.0,-13.1,-11.9,0,0.0,0.0,0,2.1,183,0.0,0.0,3,5.386
27,9,2013,-12.5,-14.1,-13.2,0,0.0,0.0,0,3.1,106,0.0,0.0,3,5.451
28,9,2013,-9.4,-13.9,-11.4,0,0.0,0.8,4,2.7,279,0.0,0.0,73,5.536
29,9,2013,-9.6,-11.0,-10.5,0,0.0,0.0,0,1.1,79,0.0,0.0,3,5.566
30,9,2013,-7.9,-9.7,-8.8,0,0.0,0.5,5,2.3,257,0.0,0.0,71,5.665
1,10,2013,-8.3,-9.8,-9.2,0,0.0,0.0,0,1.0,14,0.0,0.0,3,5.871
2,10,2013,-9.9,-11.1,-10.5,0,0.0,0.0,0,1.4,123,0.0,0.0,3,5.939
3,10,2013,-9.1,-10.6,-9.7,0,0.0,0.0,0,2.7,100,0.0,0.0,3,6.007
4,10,2013,-10.0,-10.4,-10.1,0,0.0,0.0,0,2.3,118,0.0,0.0,3,6.06
5,10,2013,-10.1,-12.9,-11.6,0,0.0,0.0,0,1.5,341,0.0,0.0,3,6.192
6,10,2013,-13.1,-15.6,-14.7,0,0.0,0.0,0,1.8,77,0.0,0.0,3,6.27
7,10,2013,-11.4,-15.8,-13.7,0,0.0,1.1,6,1.5,226,0.0,0.0,73,6.402
8,10,2013,-10.9,-12.6,-11.8,0,0.0,0.0,0,10.7,240,0.0,0.0,71,6.62
9,10,2013,-12.1,-15.0,-13.7,0,0.0,0.0,0,10.7,280,0.0,0.0,3,6.682
10,10,2013,-15.1,-17.7,-16.7,0,0.0,0.0,0,1.4,342,0.0,0.0,3,6.789
11,10,2013,-18.0,-20.7,-19.9,0,0.0,0.0,0,0.8,97,0.0,0.0,3,6.91
12,10,2013,-14.0,-19.4,-15.9,0,0.0,0.0,0,1.8,6,0.0,0.0,3,7.075
13,10,2013,-14.0,-17.5,-15.5,0,0.0,0.0,0,4.7,89,0.0,0.0,3,7.227
14,10,2013,-16.8,-20.0,-18.1,0,0.0,0.0,0,1.1,27,0.0,0.0,3,7.374
15,10,2013,-17.8,-20.1,-19.2,0,0.0,0.0,0,2.3,251,0.0,0.0,71,7.427
16,10,2013,-17.9,-20.2,-19.3,0,0.0,0.0,0,1.6,138,0.0,0.0,71,7.541
17,10,2013,-17.4,-19.5,-18.1,0,0.0,0.0,0,1.9,80,0.0,0.0,3,7.699
18,10,2013,-17.0,-19.4,-17.8,0,0.0,0.0,0,2.3,73,0.0,0.0,3,7.825
19,10,2013,-17.5,-19.4,-18.8,0,0.0,0.0,0,2.9,34,0.0,0.0,3,7.88
20,10,2013,-19.4,-20.4,-19.9,0,0.0,0.0,0,3.2,47,0.0,0.0,3,7.992
21,10,2013,-17.5,-19.6,-18.8,0,0.0,0.0,0,3.6,44,0.0,0.0,3,8.029
22,10,2013,-14.5,-18.1,-17.2,0,0.0,0.0,0,1.5,329,0.0,0.0,71,8.129
23,10,2013,-13.8,-15.7,-14.3,0,0.0,0.3,3,3.6,236,0.0,0.0,71,8.237
24,10,2013,-15.6,-17.3,-16.4,0,0.0,0.0,0,2.9,164,0.0,0.0,71,8.281
25,10,2013,-17.4,-18.5,-17.9,0,0.0,0.5,3,3.7,106,0.0,0.0,71,8.386
26,10,2013,-16.3,-18.5,-17.1,0,0.0,1.4,9,3.4,167,0.0,0.0,71,8.449
27,10,2013,-17.1,-19.5,-18.6,0,0.0,0.0,0,2.9,83,0.0,0.0,3,8.528
28,10,2013,-16.2,-18.0,-17.1,0,0.0,0.0,0,1.1,102,0.0,0.0,3,8.633
29,10,2013,-16.8,-18.5,-17.7,0,0.0,0.4,4,2.3,46,0.0,0.0,71,8.773
30,10,2013,-16.8,-19.5,-18.5,0,0.0,0.0,0,2.8,75,0.0,0.0,3,8.882
31,10,2013,-17.8,-21.5,-19.5,0,0.0,0.0,0,2.6,105,0.0,0.0,3,8.991
1,11,2013,-21.6,-23.9,-22.9,0,0.0,0.0,0,2.6,36,0.0,0.0,3,9.158
2,11,2013,-23.9,-25.2,-24.5,0,0.0,0.0,0,1.3,32,0.0,0.0,3,9.227
3,11,2013,-25.2,-27.9,-26.6,0,0.0,0.0,0,1.1,339,0.0,0.0,3,9.26
4,11,2013,-27.9,-29.4,-28.8,0,0.0,0.0,0,1.3,33,0.0,0.0,3,9.298
5,11,2013,-28.5,-29.2,-29.0,0,0.0,0.0,0,1.3,67,0.0,0.0,3,9.31
6,11,2013,-27.5,-29.0,-28.5,0,0.0,0.0,0,3.6,120,0.0,0.0,3,9.34
7,11,2013,-15.6,-27.4,-21.5,0,0.0,1.8,8,7.1,179,0.0,0.0,73,9.304
8,11,2013,-15.8,-17.0,-16.6,0,0.0,0.2,2,2.3,354,0.0,0.0,71,9.189
9,11,2013,-13.8,-16.2,-14.9,0,0.0,0.3,2,1.3,225,0.0,0.0,71,9.318
10,11,2013,-15.8,-20.5,-18.7,0,0.0,0.0,0,1.4,0,0.0,0.0,71,9.493
11,11,2013,-20.0,-21.0,-20.7,0,0.0,0.0,0,2.9,87,0.0,0.0,3,9.595
12,11,2013,-19.8,-21.2,-20.2,0,0.0,0.0,0,1.5,93,0.0,0.0,3,9.575
13,11,2013,-21.2,-22.7,-21.9,0,0.0,0.0,0,1.8,88,0.0,0.0,3,9.582
14,11,2013,-22.7,-25.7,-24.2,0,0.0,0.0,0,2.9,26,0.0,0.0,3,9.617
15,11,2013,-25.7,-26.8,-26.3,0,0.0,0.0,0,3.1,79,0.0,0.0,3,9.742
16,11,2013,-12.4,-26.2,-21.3,0,0.0,4.0,11,3.8,204,0.0,0.0,73,9.77
17,11,2013,-6.7,-11.6,-8.2,0,0.0,2.5,14,2.1,244,0.0,0.0,73,9.857
18,11,2013,-6.6,-16.2,-12.4,0,0.0,0.0,0,2.2,102,0.0,0.0,3,10.083
19,11,2013,-15.5,-20.1,-18.2,0,0.0,0.0,0,3.3,89,0.0,0.0,3,10.156
20,11,2013,-19.6,-20.6,-20.4,0,0.0,0.0,0,1.8,43,0.0,0.0,3,10.222
21,11,2013,-19.4,-21.2,-20.1,0,0.0,0.0,0,1.8,30,0.0,0.0,3,10.297
22,11,2013,-21.0,-22.5,-21.6,0,0.0,0.0,0,1.5,293,0.0,0.0,3,10.393
23,11,2013,-20.0,-21.5,-20.7,0,0.0,0.0,0,2.2,279,0.0,0.0,71,10.502
24,11,2013,-21.6,-23.1,-22.5,0,0.0,0.0,0,2.7,107,0.0,0.0,3,10.519
25,11,2013,-22.9,-25.5,-23.5,0,0.0,0.0,0,1.1,156,0.0,0.0,3,10.555
26,11,2013,-21.1,-25.9,-22.9,0,0.0,0.0,0,2.1,119,0.0,0.0,71,10.708
27,11,2013,-21.1,-25.1,-23.4,0,0.0,0.0,0,1.6,75,0.0,0.0,3,10.87
28,11,2013,-17.7,-24.5,-19.4,0,0.0,0.8,6,1.1,37,0.0,0.0,71,10.973
29,11,2013,-17.5,-19.4,-18.4,0,0.0,0.0,0,2.3,9,0.0,0.0,71,11.101
30,11,2013,-17.9,-19.8,-19.1,0,0.0,0.0,0,1.9,235,0.0,0.0,71,11.157
1,12,2013,-17.8,-20.4,-18.5,0,0.0,0.6,6,3.7,202,0.0,0.0,71,11.345
2,12,2013,-20.8,-26.1,-23.7,0,0.0,0.0,0,1.1,140,0.0,0.0,3,11.404
3,12,2013,-23.6,-26.3,-25.4,0,0.0,0.0,0,2.3,113,0.0,0.0,3,11.601
4,12,2013,-21.8,-24.2,-23.4,0,0.0,0.0,0,1.4,145,0.0,0.0,3,11.745
5,12,2013,-21.8,-24.5,-23.5,0,0.0,0.0,0,3.1,92,0.0,0.0,3,11.745
6,12,2013,-24.6,-26.3,-25.6,0,0.0,0.0,0,2.9,77,0.0,0.0,3,11.72
7,12,2013,-24.6,-26.2,-25.5,0,0.0,0.0,0,1.8,59,0.0,0.0,3,11.715
8,12,2013,-22.9,-25.0,-23.9,0,0.0,0.0,0,1.5,52,0.0,0.0,3,11.73
9,12,2013,-21.1,-22.9,-22.4,0,0.0,0.0,0,2.3,44,0.0,0.0,3,11.75
10,12,2013,-19.2,-20.8,-20.1,0,0.0,0.0,0,2.1,42,0.0,0.0,3,11.925
11,12,2013,-18.8,-21.5,-20.0,0,0.0,0.0,0,2.3,16,0.0,0.0,3,12.031
12,12,2013,-17.6,-19.8,-18.5,0,0.0,2.0,11,2.6,283,0.0,0.0,73,12.112
13,12,2013,-18.7,-21.9,-19.8,0,0.0,0.0,0,3.1,12,0.0,0.0,3,12.144
14,12,2013,-21.8,-24.0,-22.7,0,0.0,0.0,0,2.5,358,0.0,0.0,3,12.183
15,12,2013,-24.0,-27.2,-25.6,0,0.0,0.0,0,2.6,129,0.0,0.0,3,12.325
16,12,2013,-14.1,-23.3,-18.4,0,0.0,0.9,5,1.6,98,0.0,0.0,71,12.25
17,12,2013,-7.7,-14.2,-12.3,0,0.0,0.4,2,3.4,227,0.0,0.0,71,12.206
18,12,2013,-6.6,-11.1,-7.8,0,0.0,0.0,0,1.8,153,0.0,0.0,71,12.207
19,12,2013,-11.6,-17.4,-15.0,0,0.0,0.0,0,2.0,56,0.0,0.0,3,12.315
20,12,2013,-17.0,-17.6,-17.4,0,0.0,0.0,0,4.3,46,0.0,0.0,3,12.275
21,12,2013,-10.6,-17.6,-16.1,0,0.0,0.0,0,4.8,47,0.0,0.0,3,12.328
22,12,2013,-10.7,-17.1,-13.6,0,0.0,0.0,0,4.2,253,0.0,0.0,3,12.415
23,12,2013,-14.0,-17.5,-16.6,0,0.0,0.0,0,4.9,101,0.0,0.0,3,12.444
24,12,2013,-13.1,-18.9,-15.2,0,0.0,0.0,0,2.2,57,0.0,0.0,3,12.476
25,12,2013,-19.1,-23.0,-21.9,0,0.0,0.0,0,3.8,43,0.0,0.0,3,12.572
26,12,2013,-20.2,-24.1,-22.1,0,0.0,0.0,0,4.1,42,0.0,0.0,3,12.659
27,12,2013,-20.0,-23.0,-21.1,0,0.0,0.0,0,4.6,31,0.0,0.0,3,12.693
28,12,2013,-22.6,-23.7,-23.1,0,0.0,0.0,0,3.3,358,0.0,0.0,3,12.87
29,12,2013,-21.8,-24.0,-22.6,0,0.0,0.0,0,2.3,315,0.0,0.0,71,12.897
30,12,2013,-22.7,-24.0,-23.2,0,0.0,0.0,0,2.4,8,0.0,0.0,3,12.804
31,12,2013,-21.0,-24.4,-23.0,0,0.0,0.0,0,1.9,348,0.0,0.0,71,12.826
1,1,2014,-20.4,-22.6,-21.0,0,0.0,0.0,0,2.6,11,0.0,0.0,3,13.011
2,1,2014,-22.8,-24.9,-24.0,0,0.0,0.0,0,2.3,13,0.0,0.0,3,13.103
3,1,2014,-25.1,-26.9,-26.2,0,0.0,0.0,0,3.2,345,0.0,0.0,3,13.116
4,1,2014,-26.8,-27.5,-27.2,0,0.0,0.0,0,3.2,351,0.0,0.0,3,13.219
5,1,2014,-26.6,-27.9,-27.1,0,0.0,0.0,0,2.4,297,0.0,0.0,3,13.148
6,1,2014,-27.5,-28.9,-28.0,0,0.0,0.0,0,3.6,226,0.0,0.0,3,13.142
7,1,2014,-24.8,-29.0,-27.1,0,0.0,0.0,0,1.3,50,0.0,0.0,3,13.243
8,1,2014,-16.8,-25.1,-22.8,0,0.0,1.9,8,2.4,169,0.0,0.0,73,13.161
9,1,2014,-13.5,-16.8,-15.4,0,0.0,2.6,15,7.6,226,0.0,0.0,73,13.236
10,1,2014,-16.0,-22.6,-19.3,0,0.0,0.0,0,2.7,311,0.0,0.0,3,13.398
11,1,2014,-19.9,-23.5,-22.0,0,0.0,0.0,0,2.8,97,0.0,0.0,3,13.475
12,1,2014,-21.5,-24.4,-23.0,0,0.0,0.0,0,2.6,274,0.0,0.0,3,13.52
13,1,2014,-21.9,-24.3,-23.2,0,0.0,0.0,0,4.2,241,0.0,0.0,3,13.456
14,1,2014,-23.8,-25.9,-24.9,0,0.0,0.0,0,2.3,53,0.0,0.0,3,13.514
15,1,2014,-24.5,-27.6,-26.2,0,0.0,0.0,0,2.2,207,0.0,0.0,3,13.574
16,1,2014,-26.6,-28.5,-27.9,0,0.0,0.0,0,2.3,19,0.0,0.0,3,13.631
17,1,2014,-25.8,-26.5,-26.4,0,0.0,0.0,0,1.6,67,0.0,0.0,3,13.715
18,1,2014,-21.8,-26.5,-23.2,0,0.0,0.0,0,0.8,108,0.0,0.0,3,13.727
19,1,2014,-20.2,-23.5,-22.1,0,0.0,0.0,0,1.5,181,0.0,0.0,3,13.778
20,1,2014,-17.1,-22.1,-19.1,0,0.0,0.1,1,4.3,206,0.0,0.0,71,13.848
21,1,2014,-22.3,-27.5,-24.9,0,0.0,0.0,0,3.0,100,0.0,0.0,3,13.855
22,1,2014,-21.3,-25.2,-22.1,0,0.0,1.8,9,6.6,216,0.0,0.0,73,13.987
23,1,2014,-21.5,-25.1,-22.9,0,0.0,0.0,0,3.1,166,0.0,0.0,3,13.997
24,1,2014,-18.0,-25.5,-20.6,0,0.0,0.0,0,6.8,195,0.0,0.0,71,14.029
25,1,2014,-8.7,-17.9,-14.7,0,0.0,2.3,10,1.9,223,0.0,0.0,73,14.131
26,1,2014,-6.7,-8.6,-8.0,0,0.0,0.0,0,1.1,153,0.0,0.0,71,14.209
27,1,2014,-6.2,-18.4,-12.9,0,0.0,0.0,0,8.1,238,0.0,0.0,71,14.218
28,1,2014,-17.2,-19.6,-18.0,0,0.0,0.0,0,1.8,117,0.0,0.0,3,14.162
29,1,2014,-17.1,-21.3,-20.0,0,0.0,0.0,0,1.1,0,0.0,0.0,3,14.139
30,1,2014,-14.6,-16.6,-15.3,0,0.0,0.0,0,1.6,41,0.0,0.0,71,14.132
31,1,2014,-15.4,-18.5,-16.6,0,0.0,0.0,0,1.5,92,0.0,0.0,3,14.198
1,2,2014,-17.6,-18.9,-18.2,0,0.0,0.0,0,1.3,126,0.0,0.0,3,14.241
2,2,2014,-19.1,-21.6,-20.9,0,0.0,0.0,0,1.8,133,0.0,0.0,3,14.341
3,2,2014,-18.0,-20.6,-18.7,0,0.0,0.0,0,4.5,256,0.0,0.0,71,14.293
4,2,2014,-18.8,-22.6,-19.7,0,0.0,0.0,0,3.1,74,0.0,0.0,3,14.291
5,2,2014,-22.9,-26.4,-24.7,0,0.0,0.0,0,2.6,44,0.0,0.0,3,14.363
6,2,2014,-21.8,-26.5,-24.6,0,0.0,0.0,0,2.3,15,0.0,0.0,3,14.286
7,2,2014,-20.3,-22.4,-21.5,0,0.0,0.0,0,2.3,33,0.0,0.0,3,14.315
8,2,2014,-20.1,-25.5,-22.3,0,0.0,0.0,0,1.8,63,0.0,0.0,3,14.254
9,2,2014,-25.4,-28.4,-26.6,0,0.0,0.0,0,0.8,7,0.0,0.0,3,14.363
10,2,2014,-24.1,-29.1,-27.8,0,0.0,0.0,0,0.7000000000000001,162,0.0,0.0,3,14.307
11,2,2014,-7.3,-23.5,-16.4,0,0.0,3.3,12,5.4,238,0.0,0.0,73,14.174
12,2,2014,-6.0,-16.3,-10.3,0,0.0,0.3,2,4.0,161,0.0,0.0,71,14.218
13,2,2014,-7.2,-16.6,-13.1,0,0.0,1.0,10,14.3,236,0.0,0.0,71,14.284
14,2,2014,-7.2,-10.9,-9.1,0,0.0,0.1,1,6.6,224,0.0,0.0,71,14.365
15,2,2014,-10.8,-13.9,-12.6,0,0.0,0.0,0,1.8,105,0.0,0.0,71,14.396
16,2,2014,-13.8,-19.3,-16.9,0,0.0,0.0,0,1.5,115,0.0,0.0,3,14.451
17,2,2014,-10.9,-19.5,-17.6,0,0.0,1.1,6,3.4,186,0.0,0.0,71,14.446
18,2,2014,-8.3,-9.8,-8.8,0,0.0,0.0,0,4.5,223,0.0,0.0,71,14.381
19,2,2014,-8.4,-25.0,-15.1,0,0.0,0.8,5,8.0,149,0.0,0.0,71,14.5
20,2,2014,-24.6,-26.8,-25.8,0,0.0,0.0,0,2.8,63,0.0,0.0,3,14.56
21,2,2014,-26.0,-29.2,-27.1,0,0.0,0.0,0,2.4,154,0.0,0.0,3,14.594
22,2,2014,-28.6,-29.5,-29.1,0,0.0,0.0,0,2.5,295,0.0,0.0,3,14.602
23,2,2014,-29.4,-33.0,-31.4,0,0.0,0.0,0,1.6,264,0.0,0.0,3,14.562
24,2,2014,-32.7,-33.4,-33.0,0,0.0,0.0,0,2.3,81,0.0,0.0,3,14.573
25,2,2014,-30.2,-32.8,-31.4,0,0.0,0.0,0,1.8,55,0.0,0.0,3,14.566
26,2,2014,-28.5,-30.6,-29.7,0,0.0,0.0,0,1.0,71,0.0,0.0,3,14.656
27,2,2014,-28.5,-29.0,-28.9,0,0.0,0.0,0,1.5,56,0.0,0.0,3,14.651
28,2,2014,-26.6,-28.6,-27.4,0,0.0,0.0,0,1.3,355,0.0,0.0,3,14.659
1,3,2014,-25.4,-29.9,-27.1,0,0.0,0.0,0,2.6,92,0.0,0.0,3,14.629
2,3,2014,-28.1,-29.9,-28.6,0,0.0,0.0,0,2.2,55,0.0,0.0,3,14.658
3,3,2014,-27.8,-28.9,-28.3,0,0.0,0.0,0,1.1,323,0.0,0.0,3,14.688
4,3,2014,-26.9,-29.5,-28.4,0,0.0,0.0,0,3.6,57,0.0,0.0,3,14.72
5,3,2014,-29.3,-30.6,-29.9,0,0.0,0.0,0,1.1,63,0.0,0.0,3,14.811
6,3,2014,-20.5,-30.2,-25.6,0,0.0,0.0,0,1.6,51,0.0,0.0,3,14.804
7,3,2014,-14.4,-21.9,-16.7,0,0.0,0.0,0,2.3,227,0.0,0.0,71,14.773
8,3,2014,-15.8,-19.0,-17.1,0,0.0,0.0,0,2.1,134,0.0,0.0,3,14.559
9,3,2014,-19.2,-23.2,-21.2,0,0.0,0.0,0,1.1,95,0.0,0.0,3,14.616
10,3,2014,-23.5,-25.5,-25.0,0,0.0,0.0,0,1.1,103,0.0,0.0,3,14.617
11,3,2014,-24.9,-25.7,-25.5,0,0.0,0.0,0,2.3,257,0.0,0.0,3,14.711
12,3,2014,-24.0,-25.4,-24.7,0,0.0,0.0,0,1.6,213,0.0,0.0,3,14.816
13,3,2014,-21.7,-25.0,-22.6,0,0.0,0.6,6,1.6,230,0.0,0.0,71,14.929
14,3,2014,-22.6,-25.5,-24.3,0,0.0,0.0,0,1.6,16,0.0,0.0,3,14.889
15,3,2014,-25.6,-28.1,-27.0,0,0.0,0.0,0,1.8,25,0.0,0.0,3,14.923
16,3,2014,-24.8,-26.5,-25.7,0,0.0,0.0,0,0.8,66,0.0,0.0,3,14.937
17,3,2014,-17.8,-26.0,-22.3,0,0.0,0.0,0,1.9,84,0.0,0.0,71,14.957
18,3,2014,-16.5,-17.6,-17.0,0,0.0,0.0,0,1.5,322,0.0,0.0,71,14.973
19,3,2014,-16.6,-18.8,-17.5,86400,0.0,0.0,0,1.8,43,0.0,0.0,3,14.936
20,3,2014,-18.1,-18.8,-18.4,86400,0.0,0.0,0,1.3,311,0.03,0.0,71,15.007
21,3,2014,-18.9,-21.1,-20.0,86400,0.0,0.3,2,4.3,62,0.18,0.0,71,14.949
22,3,2014,-10.4,-19.8,-14.3,86400,0.0,2.7,10,3.1,227,0.38,0.01,73,14.785
23,3,2014,-12.5,-17.2,-14.5,86400,0.0,0.0,0,1.8,30,0.7000000000000001,0.0,3,14.754
24,3,2014,-14.4,-17.4,-15.4,86400,0.0,0.0,0,2.4,151,0.97,0.0,3,14.7
25,3,2014,-15.4,-17.4,-16.4,86400,0.0,0.0,0,1.6,94,1.2,0.0,3,14.716
26,3,2014,-16.0,-19.7,-18.0,86400,0.0,0.0,0,0.8,270,1.52,0.0,3,14.715
27,3,2014,-19.7,-20.3,-20.1,86400,852.79,0.0,0,2.5,10,1.94,0.01,3,14.653
28,3,2014,-17.4,-21.0,-19.4,86400,10890.42,0.0,0,2.3,124,2.22,0.01,3,14.638
29,3,2014,-17.5,-21.4,-19.7,86400,542.83,0.0,0,2.2,223,2.5700000000000003,0.02,3,14.497
30,3,2014,-18.7,-20.8,-19.5,86400,26634.72,0.0,0,1.6,90,3.02,0.03,3,14.538
31,3,2014,-20.1,-21.5,-20.7,86400,45119.54,0.0,0,1.8,58,3.63,0.03,3,14.585
1,4,2014,-17.7,-20.0,-18.6,86400,5123.62,0.0,0,2.5,165,3.58,0.05,3,14.541
2,4,2014,-13.3,-18.9,-15.0,86400,0.0,0.9,7,1.6,300,3.73,0.08,71,14.541
3,4,2014,-12.6,-13.8,-12.9,86400,5401.91,0.0,0,1.9,250,4.29,0.1,71,14.475
4,4,2014,-13.9,-16.1,-15.2,86400,24134.69,0.0,0,1.1,233,4.89,0.1,71,14.573
5,4,2014,-16.2,-19.7,-18.1,86400,52377.01,0.0,0,2.8,161,5.85,0.1,3,14.61
6,4,2014,-19.9,-21.5,-20.8,86400,82826.48,0.0,0,1.5,70,6.84,0.1,3,14.547
7,4,2014,-20.4,-21.6,-21.0,86400,64626.69,0.0,0,2.6,117,6.78,0.12,3,14.479
8,4,2014,-20.3,-21.3,-20.9,86400,70996.88,0.0,0,1.3,148,7.37,0.12,3,14.47
9,4,2014,-19.4,-21.2,-20.1,86400,7011.48,0.0,0,1.5,186,6.8100000000000005,0.14,71,14.464
10,4,2014,-20.2,-21.5,-20.9,86400,52208.58,0.0,0,1.1,120,7.98,0.15,3,14.348
11,4,2014,-21.1,-23.8,-22.3,86400,66791.12,0.0,0,0.8,212,9.1,0.15,3,14.358
12,4,2014,-21.4,-24.1,-23.2,86400,47868.95,0.6,4,1.1,278,8.95,0.15,71,14.171
13,4,2014,-13.7,-21.2,-16.5,86400,3620.22,1.3,8,4.0,264,7.77,0.23,71,14.174
14,4,2014,-14.9,-18.1,-16.9,86400,53966.87,0.0,0,3.9,333,9.54,0.26,71,14.202
15,4,2014,-17.8,-20.0,-18.6,86400,74416.23,0.0,0,2.5,172,11.43,0.27,3,14.147
16,4,2014,-15.4,-20.5,-17.9,86400,37879.26,0.0,0,2.3,353,10.81,0.28,71,14.039
17,4,2014,-16.6,-18.8,-17.6,86400,61075.77,0.4,4,2.3,147,11.34,0.3,71,13.945
18,4,2014,-14.9,-18.4,-16.4,86400,56130.38,0.5,5,6.1,223,11.11,0.32,71,13.837
19,4,2014,-13.2,-17.8,-15.4,86400,21113.59,0.0,0,2.6,37,10.84,0.35,3,13.797
20,4,2014,-11.3,-14.5,-12.9,86400,7308.87,1.2,8,8.5,219,10.31,0.4,71,13.814
21,4,2014,-11.4,-17.5,-15.9,86400,30827.24,0.2,2,13.9,213,11.85,0.38,71,13.802
22,4,2014,-16.4,-17.8,-17.2,86400,81135.87,0.0,0,3.3,127,15.1,0.43,3,13.762
23,4,2014,-12.9,-17.8,-15.8,86400,42992.24,0.0,0,1.9,73,13.49,0.44,71,13.797
24,4,2014,-11.8,-14.1,-12.8,86400,30021.25,0.0,0,1.1,53,13.11,0.52,3,13.804
25,4,2014,-10.8,-12.0,-11.2,86400,19770.28,0.0,0,1.5,210,11.97,0.54,3,13.711
26,4,2014,-10.3,-10.9,-10.7,86400,41139.07,0.0,0,0.8,180,13.9,0.63,3,13.738
27,4,2014,-9.9,-10.9,-10.4,86400,21953.93,0.0,0,2.3,291,13.59,0.63,3,13.671
28,4,2014,-10.4,-11.2,-10.9,86400,42276.55,0.0,0,1.8,72,14.84,0.66,3,13.624
29,4,2014,-11.0,-12.0,-11.5,86400,33621.45,0.0,0,2.6,80,14.97,0.64,3,13.637
30,4,2014,-10.8,-12.0,-11.6,86400,7015.1,0.0,0,2.3,83,14.14,0.63,3,13.558
1,5,2014,-10.1,-10.9,-10.6,86400,73246.47,0.0,0,3.6,9,16.55,0.75,3,13.35
2,5,2014,-10.1,-10.9,-10.4,86400,80627.23,0.0,0,4.3,63,18.66,0.84,3,13.262
3,5,2014,-10.4,-11.7,-11.0,86400,16317.75,0.0,0,3.3,29,14.84,0.71,71,13.2
4,5,2014,-9.1,-11.4,-10.2,86400,36904.84,0.0,0,2.0,304,16.69,0.81,71,13.18
5,5,2014,-8.8,-11.6,-9.5,86400,21598.87,0.0,0,1.9,270,16.29,0.84,3,13.125
